Parameters;Precisao;Revocacao;F1-Score;Tempo
Cancer_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6737;0.9988;0.8002;0.0045
Cancer_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6740;0.9990;0.8005;0.0039
Cancer_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6739;0.9990;0.8005;0.0042
Cancer_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.9370;0.9962;0.9594;0.0070
Cancer_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9482;0.9899;0.9623;0.0105
Cancer_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9504;0.9759;0.9566;0.0165
Cancer_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9515;0.9647;0.9519;0.0222
Cancer_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9523;0.9542;0.9475;0.0282
Cancer_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9528;0.9430;0.9421;0.0353
Cancer_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9541;0.9309;0.9370;0.0467
Cancer_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9555;0.9191;0.9321;0.0486
Cancer_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9564;0.9081;0.9272;0.0526
Cancer_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9574;0.8979;0.9224;0.0597
Cancer_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9577;0.8881;0.9174;0.0729
Cancer_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9639;0.7893;0.8651;0.1272
Cancer_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9690;0.6922;0.8058;0.1900
Cancer_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9731;0.5960;0.7382;0.2467
Cancer_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9761;0.4953;0.6565;0.2991
Cancer_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9780;0.3929;0.5601;0.3706
Cancer_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9786;0.2935;0.4513;0.4159
Cancer_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9799;0.1954;0.3256;0.4568
Cancer_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9804;0.1007;0.1826;0.4904
Cancer_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.7709;0.9929;0.8658;0.0046
Cancer_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.7694;0.9985;0.8669;0.0044
Cancer_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.7698;0.9988;0.8673;0.0046
Cancer_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.9536;0.9966;0.9725;0.0070
Cancer_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9834;0.9902;0.9864;0.0104
Cancer_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9924;0.9770;0.9846;0.0166
Cancer_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9948;0.9649;0.9796;0.0222
Cancer_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9952;0.9527;0.9734;0.0281
Cancer_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9959;0.9417;0.9680;0.0339
Cancer_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9964;0.9313;0.9627;0.0425
Cancer_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9966;0.9203;0.9569;0.0480
Cancer_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9970;0.9077;0.9502;0.0528
Cancer_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9973;0.8979;0.9449;0.0601
Cancer_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9974;0.8871;0.9390;0.0687
Cancer_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9976;0.7870;0.8798;0.1267
Cancer_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9975;0.6936;0.8181;0.1847
Cancer_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9975;0.5980;0.7475;0.2451
Cancer_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9975;0.5012;0.6670;0.2970
Cancer_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9977;0.3997;0.5704;0.3668
Cancer_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9973;0.2962;0.4564;0.4128
Cancer_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9974;0.1952;0.3260;0.4560
Cancer_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9973;0.0993;0.1804;0.4931
Cancer_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.5982;0.9960;0.7435;0.0055
Cancer_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.5969;0.9976;0.7430;0.0051
Cancer_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.5977;0.9977;0.7436;0.0055
Cancer_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.9180;0.9945;0.9529;0.0079
Cancer_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.9913;0.9891;0.9902;0.0116
Cancer_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.9949;0.9798;0.9873;0.0171
Cancer_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.9962;0.9683;0.9821;0.0230
Cancer_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.9966;0.9570;0.9764;0.0294
Cancer_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.9969;0.9474;0.9715;0.0353
Cancer_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.9970;0.9385;0.9668;0.0471
Cancer_VAE_2000_6000_6_OCSVM_RBF_0,07_scale;0.9972;0.9289;0.9618;0.0486
Cancer_VAE_2000_6000_6_OCSVM_RBF_0,08_scale;0.9972;0.9197;0.9569;0.0542
Cancer_VAE_2000_6000_6_OCSVM_RBF_0,09_scale;0.9973;0.9089;0.9510;0.0610
Cancer_VAE_2000_6000_6_OCSVM_RBF_0,1_scale;0.9973;0.8980;0.9450;0.0709
Cancer_VAE_2000_6000_6_OCSVM_RBF_0,2_scale;0.9975;0.7954;0.8850;0.1298
Cancer_VAE_2000_6000_6_OCSVM_RBF_0,3_scale;0.9976;0.7012;0.8235;0.1896
Cancer_VAE_2000_6000_6_OCSVM_RBF_0,4_scale;0.9975;0.5995;0.7489;0.2501
Cancer_VAE_2000_6000_6_OCSVM_RBF_0,5_scale;0.9974;0.4924;0.6592;0.3043
Cancer_VAE_2000_6000_6_OCSVM_RBF_0,6_scale;0.9975;0.3914;0.5622;0.3743
Cancer_VAE_2000_6000_6_OCSVM_RBF_0,7_scale;0.9975;0.2888;0.4478;0.4355
Cancer_VAE_2000_6000_6_OCSVM_RBF_0,8_scale;0.9976;0.1902;0.3195;0.4643
Cancer_VAE_2000_6000_6_OCSVM_RBF_0,9_scale;0.9979;0.0933;0.1706;0.5028
Cancer_VAE_2000_6000_7_OCSVM_RBF_0,0001_scale;0.6024;0.9986;0.7504;0.0046
Cancer_VAE_2000_6000_7_OCSVM_RBF_0,0005_scale;0.6020;0.9988;0.7500;0.0051
Cancer_VAE_2000_6000_7_OCSVM_RBF_0,001_scale;0.6024;0.9988;0.7503;0.0047
Cancer_VAE_2000_6000_7_OCSVM_RBF_0,005_scale;0.9544;0.9956;0.9742;0.0074
Cancer_VAE_2000_6000_7_OCSVM_RBF_0,01_scale;0.9930;0.9906;0.9918;0.0100
Cancer_VAE_2000_6000_7_OCSVM_RBF_0,02_scale;0.9959;0.9779;0.9868;0.0168
Cancer_VAE_2000_6000_7_OCSVM_RBF_0,03_scale;0.9967;0.9673;0.9818;0.0225
Cancer_VAE_2000_6000_7_OCSVM_RBF_0,04_scale;0.9970;0.9570;0.9766;0.0286
Cancer_VAE_2000_6000_7_OCSVM_RBF_0,05_scale;0.9972;0.9460;0.9709;0.0359
Cancer_VAE_2000_6000_7_OCSVM_RBF_0,06_scale;0.9973;0.9378;0.9666;0.0467
Cancer_VAE_2000_6000_7_OCSVM_RBF_0,07_scale;0.9973;0.9254;0.9600;0.0491
Cancer_VAE_2000_6000_7_OCSVM_RBF_0,08_scale;0.9975;0.9131;0.9534;0.0527
Cancer_VAE_2000_6000_7_OCSVM_RBF_0,09_scale;0.9974;0.9022;0.9474;0.0584
Cancer_VAE_2000_6000_7_OCSVM_RBF_0,1_scale;0.9975;0.8932;0.9424;0.0695
Cancer_VAE_2000_6000_7_OCSVM_RBF_0,2_scale;0.9976;0.7916;0.8827;0.1272
Cancer_VAE_2000_6000_7_OCSVM_RBF_0,3_scale;0.9976;0.6973;0.8208;0.1872
Cancer_VAE_2000_6000_7_OCSVM_RBF_0,4_scale;0.9978;0.5945;0.7450;0.2425
Cancer_VAE_2000_6000_7_OCSVM_RBF_0,5_scale;0.9977;0.4941;0.6609;0.3000
Cancer_VAE_2000_6000_7_OCSVM_RBF_0,6_scale;0.9976;0.3910;0.5618;0.3650
Cancer_VAE_2000_6000_7_OCSVM_RBF_0,7_scale;0.9976;0.2873;0.4461;0.4128
Cancer_VAE_2000_6000_7_OCSVM_RBF_0,8_scale;0.9977;0.1887;0.3172;0.4524
Cancer_VAE_2000_6000_7_OCSVM_RBF_0,9_scale;0.9981;0.0916;0.1678;0.4973
Cancer_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.6986;0.9984;0.8195;0.0046
Cancer_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.6989;0.9988;0.8198;0.0041
Cancer_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.6993;0.9987;0.8200;0.0043
Cancer_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.9796;0.9962;0.9878;0.0070
Cancer_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9950;0.9916;0.9933;0.0099
