Parameters;Precisao;Revocacao;F1-Score;Tempo
Illness_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9466;0.8825;0.9134;0.7564
Illness_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9453;0.8858;0.9145;0.9250
Illness_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9451;0.8868;0.9150;0.9634
Illness_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9451;0.8872;0.9152;1.0272
Illness_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9451;0.8872;0.9152;1.0382
Illness_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9451;0.8870;0.9152;1.0640
Illness_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9458;0.8842;0.9140;1.1088
Illness_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9492;0.8712;0.9085;1.2203
Illness_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9533;0.8570;0.9026;1.3532
Illness_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9569;0.8400;0.8946;1.5932
Illness_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9605;0.8275;0.8891;1.7253
Illness_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9634;0.8075;0.8786;1.8567
Illness_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9660;0.7910;0.8698;2.0096
Illness_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9684;0.7732;0.8599;2.1636
Illness_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9814;0.6402;0.7750;3.8589
Illness_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9871;0.4998;0.6636;5.5587
Illness_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9906;0.3700;0.5388;7.1972
Illness_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9928;0.2520;0.4020;8.7653
Illness_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9940;0.1253;0.2225;10.2426
Illness_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9974;0.0560;0.1061;11.6718
Illness_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;1.0000;0.0262;0.0512;13.0993
Illness_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;1.0000;0.0090;0.0178;14.4713
