Parameters;Precisao;Revocacao;F1-Score;Tempo
Cancer_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9929;0.9583;0.9753;0.6601
Cancer_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9919;0.9610;0.9762;0.8402
Cancer_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9917;0.9615;0.9764;0.8750
Cancer_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9917;0.9615;0.9764;0.9383
Cancer_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9917;0.9615;0.9764;0.9689
Cancer_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9925;0.9605;0.9762;1.0104
Cancer_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9940;0.9577;0.9756;1.1456
Cancer_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9949;0.9517;0.9729;1.2640
Cancer_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9951;0.9475;0.9707;1.4039
Cancer_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9954;0.9435;0.9688;1.5851
Cancer_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9960;0.9380;0.9661;1.6761
Cancer_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9963;0.9343;0.9643;1.8366
Cancer_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9967;0.9270;0.9606;1.9516
Cancer_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9970;0.9215;0.9578;2.0757
Cancer_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9978;0.8330;0.9080;3.8314
Cancer_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9980;0.7590;0.8623;5.4056
Cancer_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9985;0.6745;0.8051;7.0101
Cancer_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9985;0.5767;0.7312;8.6047
Cancer_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9985;0.4723;0.6412;10.1058
Cancer_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9987;0.3713;0.5413;11.5229
Cancer_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9989;0.2640;0.4176;12.8329
Cancer_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9989;0.1378;0.2421;14.2743
