Parameters;Precisao;Revocacao;F1-Score;Tempo
Medicare_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9883;0.8812;0.9317;0.5709
Medicare_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9882;0.8882;0.9356;0.6809
Medicare_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9882;0.8880;0.9354;0.7072
Medicare_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9881;0.8880;0.9354;0.7436
Medicare_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9884;0.8880;0.9355;0.7589
Medicare_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9888;0.8832;0.9331;0.8480
Medicare_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9897;0.8732;0.9278;0.9424
Medicare_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9904;0.8600;0.9206;1.1164
Medicare_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9913;0.8435;0.9114;1.2560
Medicare_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9918;0.8275;0.9022;1.4280
Medicare_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9923;0.8127;0.8936;1.6396
Medicare_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9925;0.8003;0.8861;1.7311
Medicare_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9927;0.7843;0.8762;1.9001
Medicare_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9930;0.7692;0.8669;2.0467
Medicare_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9954;0.6145;0.7599;3.8191
Medicare_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9970;0.4768;0.6450;5.4622
Medicare_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9976;0.3595;0.5286;7.0511
Medicare_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9978;0.2565;0.4081;8.6462
Medicare_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9979;0.1708;0.2916;10.1023
Medicare_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9978;0.0902;0.1655;11.4874
Medicare_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9988;0.0428;0.0820;12.9045
Medicare_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9969;0.0077;0.0154;14.3254
