Parameters;Precisao;Revocacao;F1-Score;Tempo
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9954;0.9227;0.9577;0.7243
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9952;0.9293;0.9611;0.9395
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9952;0.9295;0.9613;0.9631
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9952;0.9295;0.9613;0.9888
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9952;0.9295;0.9613;1.0130
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9953;0.9290;0.9610;1.0506
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9956;0.9255;0.9593;1.1520
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9958;0.9213;0.9571;1.2690
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9961;0.9163;0.9545;1.3974
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9964;0.9077;0.9500;1.5066
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9968;0.8982;0.9449;1.6483
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9970;0.8918;0.9415;1.8074
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9973;0.8810;0.9356;2.0182
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9974;0.8738;0.9315;2.1432
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9983;0.7638;0.8654;3.8399
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9984;0.6673;0.7999;5.4633
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9984;0.5845;0.7373;7.0441
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9985;0.4945;0.6614;8.5861
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9988;0.4042;0.5755;10.0453
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9990;0.3145;0.4784;11.4926
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9991;0.2180;0.3579;12.9023
Immigration_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9993;0.1087;0.1962;14.2597
