Parameters;Precisao;Revocacao;F1-Score;Tempo
Medicare_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.8855;0.9943;0.9366;0.0050
Medicare_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.8856;0.9943;0.9366;0.0053
Medicare_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.8855;0.9943;0.9366;0.0051
Medicare_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.9436;0.9855;0.9640;0.0075
Medicare_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9627;0.9765;0.9695;0.0104
Medicare_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9732;0.9580;0.9655;0.0168
Medicare_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9774;0.9439;0.9603;0.0223
Medicare_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9801;0.9298;0.9542;0.0292
Medicare_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9825;0.9152;0.9476;0.0347
Medicare_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9838;0.9035;0.9419;0.0439
Medicare_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9853;0.8911;0.9358;0.0493
Medicare_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9862;0.8795;0.9297;0.0526
Medicare_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9869;0.8677;0.9234;0.0576
Medicare_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9874;0.8555;0.9166;0.0680
Medicare_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9907;0.7310;0.8409;0.1268
Medicare_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9925;0.6027;0.7494;0.1881
Medicare_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9937;0.4922;0.6579;0.2442
Medicare_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9939;0.3911;0.5609;0.2968
Medicare_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9945;0.3069;0.4687;0.3582
Medicare_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9943;0.2291;0.3720;0.4108
Medicare_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9961;0.1503;0.2610;0.4509
Medicare_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9946;0.0743;0.1381;0.4847
Medicare_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.8802;0.9963;0.9336;0.0040
Medicare_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.8802;0.9963;0.9336;0.0041
Medicare_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.8803;0.9963;0.9337;0.0039
Medicare_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.9456;0.9862;0.9654;0.0067
Medicare_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9595;0.9767;0.9679;0.0110
Medicare_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9701;0.9583;0.9641;0.0162
Medicare_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9743;0.9434;0.9584;0.0238
Medicare_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9776;0.9277;0.9519;0.0296
Medicare_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9799;0.9150;0.9462;0.0347
Medicare_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9820;0.9027;0.9406;0.0445
Medicare_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9828;0.8883;0.9330;0.0477
Medicare_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9839;0.8757;0.9265;0.0522
Medicare_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9849;0.8629;0.9197;0.0588
