Parameters;Precisao;Revocacao;F1-Score;Tempo
Medicine_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.7748;0.9977;0.8703;0.0042
Medicine_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.7750;0.9984;0.8707;0.0051
Medicine_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.7751;0.9985;0.8708;0.0042
Medicine_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.8568;0.9941;0.9185;0.0066
Medicine_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.8844;0.9875;0.9314;0.0098
Medicine_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9041;0.9775;0.9383;0.0162
Medicine_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9165;0.9646;0.9389;0.0235
Medicine_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9231;0.9529;0.9366;0.0285
Medicine_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9275;0.9436;0.9343;0.0348
Medicine_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9314;0.9319;0.9305;0.0431
Medicine_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9340;0.9208;0.9261;0.0530
Medicine_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9365;0.9094;0.9215;0.0522
Medicine_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9386;0.8994;0.9174;0.0600
Medicine_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9407;0.8888;0.9129;0.0675
Medicine_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9695;0.7819;0.8656;0.1254
Medicine_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9750;0.6765;0.7987;0.1847
Medicine_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9773;0.5730;0.7224;0.2463
Medicine_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9784;0.4699;0.6349;0.2986
Medicine_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9793;0.3761;0.5434;0.3654
Medicine_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9805;0.2854;0.4419;0.4133
Medicine_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9804;0.1900;0.3182;0.4463
Medicine_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9795;0.0949;0.1730;0.4826
Medicine_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.8049;0.9981;0.8899;0.0042
Medicine_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.8049;0.9981;0.8899;0.0041
Medicine_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.8048;0.9981;0.8899;0.0043
Medicine_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.8716;0.9936;0.9279;0.0071
Medicine_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.8914;0.9890;0.9372;0.0100
Medicine_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9166;0.9780;0.9460;0.0162
Medicine_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9293;0.9659;0.9470;0.0231
Medicine_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9364;0.9537;0.9447;0.0291
Medicine_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9406;0.9432;0.9416;0.0344
Medicine_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9443;0.9327;0.9382;0.0451
Medicine_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9472;0.9227;0.9345;0.0479
Medicine_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9493;0.9120;0.9300;0.0530
Medicine_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9509;0.9002;0.9245;0.0592
Medicine_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9526;0.8897;0.9197;0.0700
Medicine_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9698;0.7861;0.8683;0.1281
