Parameters;Precisao;Revocacao;F1-Score;Tempo
Health_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.5262;0.9972;0.6887;0.0047
Health_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.5255;0.9974;0.6882;0.0042
Health_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.5258;0.9974;0.6884;0.0045
Health_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.7748;0.9921;0.8693;0.0073
Health_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.8532;0.9857;0.9142;0.0104
Health_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9084;0.9746;0.9403;0.0165
Health_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9239;0.9649;0.9439;0.0232
Health_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9346;0.9546;0.9444;0.0300
Health_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9403;0.9450;0.9426;0.0348
Health_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9452;0.9334;0.9393;0.0447
Health_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9489;0.9234;0.9360;0.0498
Health_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9516;0.9127;0.9317;0.0540
Health_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9540;0.9029;0.9278;0.0586
Health_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9560;0.8926;0.9232;0.0686
Health_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9681;0.7808;0.8644;0.1270
Health_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9722;0.6737;0.7959;0.1900
Health_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9749;0.5746;0.7230;0.2440
Health_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9760;0.4806;0.6441;0.3022
Health_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9782;0.3835;0.5509;0.3705
Health_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9792;0.2901;0.4475;0.4151
Health_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9795;0.1930;0.3223;0.4591
Health_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9828;0.0938;0.1711;0.4884
Health_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.5283;0.9981;0.6908;0.0041
Health_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.5284;0.9981;0.6909;0.0040
Health_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.5283;0.9980;0.6908;0.0039
Health_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.8186;0.9911;0.8958;0.0069
Health_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.8918;0.9848;0.9359;0.0098
Health_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9208;0.9750;0.9471;0.0158
Health_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9342;0.9654;0.9495;0.0225
Health_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9411;0.9551;0.9480;0.0291
Health_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9482;0.9427;0.9454;0.0347
Health_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9518;0.9312;0.9414;0.0430
Health_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9550;0.9214;0.9379;0.0483
Health_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9569;0.9111;0.9334;0.0536
Health_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9589;0.9011;0.9291;0.0591
Health_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9606;0.8904;0.9242;0.0691
Health_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9703;0.7803;0.8650;0.1291
Health_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9748;0.6770;0.7991;0.1871
Health_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9770;0.5786;0.7267;0.2469
Health_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9786;0.4758;0.6402;0.3034
Health_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9793;0.3819;0.5495;0.3678
Health_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9797;0.2872;0.4441;0.4177
Health_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9795;0.1900;0.3182;0.4571
Health_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9797;0.0949;0.1730;0.4917
Health_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.5457;0.9967;0.7029;0.0049
Health_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.5357;0.9970;0.6956;0.0048
Health_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.5356;0.9972;0.6956;0.0050
Health_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.6759;0.9919;0.8036;0.0075
Health_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.7704;0.9871;0.8642;0.0106
