Parameters;Precisao;Revocacao;F1-Score;Tempo
Marriage_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.8163;0.9986;0.8979;0.0041
Marriage_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.8164;0.9986;0.8980;0.0037
Marriage_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.8164;0.9986;0.8980;0.0039
Marriage_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.9043;0.9922;0.9460;0.0074
Marriage_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9267;0.9848;0.9547;0.0097
Marriage_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9508;0.9708;0.9606;0.0161
Marriage_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9621;0.9580;0.9601;0.0226
Marriage_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9670;0.9470;0.9569;0.0296
Marriage_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9715;0.9348;0.9528;0.0349
Marriage_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9741;0.9206;0.9466;0.0431
Marriage_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9757;0.9086;0.9410;0.0490
Marriage_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9773;0.8960;0.9349;0.0535
Marriage_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9788;0.8856;0.9299;0.0593
Marriage_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9801;0.8730;0.9235;0.0679
Marriage_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9859;0.7480;0.8506;0.1275
Marriage_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9879;0.6349;0.7730;0.1860
Marriage_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9886;0.5304;0.6904;0.2448
Marriage_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9891;0.4370;0.6062;0.2963
Marriage_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9898;0.3435;0.5099;0.3694
Marriage_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9901;0.2567;0.4076;0.4167
Marriage_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9908;0.1716;0.2923;0.4575
Marriage_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9914;0.0852;0.1568;0.4962
Marriage_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.8227;0.9954;0.8970;0.0049
Marriage_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.8229;0.9962;0.8976;0.0050
Marriage_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.8232;0.9963;0.8978;0.0049
Marriage_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.8770;0.9906;0.9264;0.0072
