Parameters;Precisao;Revocacao;F1-Score;Tempo
Illness_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.5542;0.9983;0.7119;0.0050
Illness_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.5562;0.9993;0.7136;0.0044
Illness_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.5565;0.9993;0.7138;0.0046
Illness_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.8794;0.9919;0.9319;0.0069
Illness_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9122;0.9852;0.9472;0.0099
Illness_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9362;0.9673;0.9515;0.0161
Illness_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9451;0.9511;0.9480;0.0222
Illness_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9507;0.9361;0.9433;0.0286
Illness_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9549;0.9204;0.9373;0.0346
Illness_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9592;0.9020;0.9296;0.0445
Illness_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9611;0.8884;0.9233;0.0491
Illness_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9630;0.8750;0.9168;0.0552
Illness_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9648;0.8621;0.9105;0.0590
Illness_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9664;0.8480;0.9033;0.0719
Illness_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9752;0.7260;0.8322;0.1315
Illness_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9788;0.6144;0.7547;0.1940
Illness_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9800;0.5162;0.6759;0.2498
Illness_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9812;0.4275;0.5951;0.3004
Illness_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9820;0.3418;0.5062;0.3687
Illness_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9828;0.2593;0.4095;0.4145
Illness_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9837;0.1752;0.2966;0.4566
Illness_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9839;0.0892;0.1631;0.4883
Illness_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.5607;0.9994;0.7179;0.0043
Illness_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.5607;0.9994;0.7179;0.0043
Illness_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.5607;0.9994;0.7178;0.0042
Illness_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.8673;0.9913;0.9209;0.0069
Illness_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.8853;0.9844;0.9279;0.0105
Illness_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9046;0.9680;0.9307;0.0166
Illness_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9158;0.9502;0.9284;0.0229
Illness_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9229;0.9323;0.9236;0.0304
Illness_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9270;0.9156;0.9173;0.0357
Illness_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9312;0.9010;0.9119;0.0444
Illness_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9354;0.8858;0.9063;0.0483
Illness_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9392;0.8712;0.9006;0.0537
Illness_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9413;0.8581;0.8946;0.0598
Illness_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9430;0.8455;0.8883;0.0706
Illness_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9610;0.7225;0.8227;0.1280
Illness_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9708;0.6158;0.7519;0.1910
Illness_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9750;0.5196;0.6762;0.2482
Illness_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9774;0.4306;0.5958;0.3081
Illness_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9788;0.3436;0.5062;0.3656
Illness_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9792;0.2553;0.4029;0.4111
Illness_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9813;0.1699;0.2879;0.4539
Illness_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9839;0.0868;0.1583;0.4877
Illness_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.5454;0.9964;0.7030;0.0046
Illness_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.5381;0.9979;0.6980;0.0047
Illness_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.5374;0.9980;0.6975;0.0045
Illness_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.8530;0.9922;0.9170;0.0071
Illness_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.8844;0.9858;0.9321;0.0099
Illness_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.9129;0.9721;0.9413;0.0164
Illness_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.9267;0.9596;0.9425;0.0233
Illness_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.9366;0.9460;0.9409;0.0290
Illness_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.9425;0.9330;0.9373;0.0348
Illness_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.9487;0.9179;0.9326;0.0429
Illness_VAE_2000_6000_6_OCSVM_RBF_0,07_scale;0.9522;0.9042;0.9271;0.0502
Illness_VAE_2000_6000_6_OCSVM_RBF_0,08_scale;0.9551;0.8902;0.9209;0.0539
Illness_VAE_2000_6000_6_OCSVM_RBF_0,09_scale;0.9574;0.8789;0.9158;0.0591
Illness_VAE_2000_6000_6_OCSVM_RBF_0,1_scale;0.9593;0.8684;0.9108;0.0696
Illness_VAE_2000_6000_6_OCSVM_RBF_0,2_scale;0.9710;0.7622;0.8523;0.1329
Illness_VAE_2000_6000_6_OCSVM_RBF_0,3_scale;0.9765;0.6685;0.7914;0.1904
Illness_VAE_2000_6000_6_OCSVM_RBF_0,4_scale;0.9792;0.5787;0.7252;0.2458
Illness_VAE_2000_6000_6_OCSVM_RBF_0,5_scale;0.9806;0.4893;0.6501;0.3006
Illness_VAE_2000_6000_6_OCSVM_RBF_0,6_scale;0.9837;0.3982;0.5635;0.3641
Illness_VAE_2000_6000_6_OCSVM_RBF_0,7_scale;0.9849;0.3035;0.4606;0.4114
Illness_VAE_2000_6000_6_OCSVM_RBF_0,8_scale;0.9853;0.2096;0.3423;0.4562
Illness_VAE_2000_6000_6_OCSVM_RBF_0,9_scale;0.9869;0.1111;0.1976;0.4902
Illness_VAE_2000_6000_7_OCSVM_RBF_0,0001_scale;0.5843;0.9953;0.7301;0.0054
Illness_VAE_2000_6000_7_OCSVM_RBF_0,0005_scale;0.5845;0.9976;0.7311;0.0055
Illness_VAE_2000_6000_7_OCSVM_RBF_0,001_scale;0.5841;0.9968;0.7305;0.0050
Illness_VAE_2000_6000_7_OCSVM_RBF_0,005_scale;0.8694;0.9898;0.9252;0.0073
Illness_VAE_2000_6000_7_OCSVM_RBF_0,01_scale;0.8963;0.9848;0.9383;0.0106
Illness_VAE_2000_6000_7_OCSVM_RBF_0,02_scale;0.9243;0.9703;0.9467;0.0176
Illness_VAE_2000_6000_7_OCSVM_RBF_0,03_scale;0.9347;0.9576;0.9460;0.0227
Illness_VAE_2000_6000_7_OCSVM_RBF_0,04_scale;0.9433;0.9405;0.9418;0.0288
Illness_VAE_2000_6000_7_OCSVM_RBF_0,05_scale;0.9495;0.9248;0.9369;0.0350
Illness_VAE_2000_6000_7_OCSVM_RBF_0,06_scale;0.9541;0.9093;0.9310;0.0433
Illness_VAE_2000_6000_7_OCSVM_RBF_0,07_scale;0.9575;0.8967;0.9259;0.0489
Illness_VAE_2000_6000_7_OCSVM_RBF_0,08_scale;0.9599;0.8826;0.9193;0.0542
Illness_VAE_2000_6000_7_OCSVM_RBF_0,09_scale;0.9624;0.8704;0.9138;0.0595
Illness_VAE_2000_6000_7_OCSVM_RBF_0,1_scale;0.9649;0.8587;0.9084;0.0703
Illness_VAE_2000_6000_7_OCSVM_RBF_0,2_scale;0.9749;0.7419;0.8423;0.1277
Illness_VAE_2000_6000_7_OCSVM_RBF_0,3_scale;0.9793;0.6446;0.7770;0.1895
Illness_VAE_2000_6000_7_OCSVM_RBF_0,4_scale;0.9825;0.5462;0.7013;0.2479
Illness_VAE_2000_6000_7_OCSVM_RBF_0,5_scale;0.9845;0.4568;0.6233;0.3016
Illness_VAE_2000_6000_7_OCSVM_RBF_0,6_scale;0.9845;0.3708;0.5381;0.3592
Illness_VAE_2000_6000_7_OCSVM_RBF_0,7_scale;0.9854;0.2797;0.4347;0.4090
Illness_VAE_2000_6000_7_OCSVM_RBF_0,8_scale;0.9853;0.1874;0.3137;0.4430
Illness_VAE_2000_6000_7_OCSVM_RBF_0,9_scale;0.9875;0.0943;0.1710;0.4822
Illness_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.5706;0.9982;0.7219;0.0051
Illness_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.5688;0.9983;0.7208;0.0047
Illness_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.5680;0.9984;0.7203;0.0044
Illness_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.8909;0.9905;0.9380;0.0070
Illness_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9140;0.9842;0.9478;0.0103
Illness_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9350;0.9683;0.9513;0.0161
Illness_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9456;0.9516;0.9485;0.0228
Illness_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9518;0.9351;0.9434;0.0282
Illness_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9558;0.9199;0.9375;0.0369
Illness_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9602;0.9047;0.9316;0.0442
Illness_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9624;0.8890;0.9242;0.0478
Illness_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9645;0.8752;0.9176;0.0536
Illness_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9665;0.8592;0.9096;0.0595
Illness_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9684;0.8469;0.9035;0.0694
Illness_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9765;0.7267;0.8331;0.1257
Illness_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9805;0.6239;0.7623;0.1895
Illness_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9830;0.5323;0.6904;0.2457
Illness_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9840;0.4452;0.6127;0.3015
Illness_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9846;0.3568;0.5233;0.3596
Illness_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9859;0.2684;0.4209;0.4098
Illness_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9868;0.1822;0.3065;0.4511
Illness_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9883;0.0957;0.1739;0.4853
Illness_VAE_2000_6000_4_OCSVM_RBF_0,0001_scale;0.5353;0.9977;0.6947;0.0047
Illness_VAE_2000_6000_4_OCSVM_RBF_0,0005_scale;0.5344;0.9982;0.6941;0.0049
Illness_VAE_2000_6000_4_OCSVM_RBF_0,001_scale;0.5343;0.9982;0.6941;0.0048
Illness_VAE_2000_6000_4_OCSVM_RBF_0,005_scale;0.8109;0.9923;0.8924;0.0072
Illness_VAE_2000_6000_4_OCSVM_RBF_0,01_scale;0.8512;0.9867;0.9139;0.0105
Illness_VAE_2000_6000_4_OCSVM_RBF_0,02_scale;0.8936;0.9754;0.9327;0.0168
Illness_VAE_2000_6000_4_OCSVM_RBF_0,03_scale;0.9137;0.9631;0.9377;0.0226
Illness_VAE_2000_6000_4_OCSVM_RBF_0,04_scale;0.9254;0.9525;0.9387;0.0291
Illness_VAE_2000_6000_4_OCSVM_RBF_0,05_scale;0.9338;0.9419;0.9377;0.0362
Illness_VAE_2000_6000_4_OCSVM_RBF_0,06_scale;0.9410;0.9302;0.9355;0.0446
Illness_VAE_2000_6000_4_OCSVM_RBF_0,07_scale;0.9467;0.9191;0.9326;0.0482
Illness_VAE_2000_6000_4_OCSVM_RBF_0,08_scale;0.9509;0.9075;0.9286;0.0526
Illness_VAE_2000_6000_4_OCSVM_RBF_0,09_scale;0.9550;0.8960;0.9244;0.0590
Illness_VAE_2000_6000_4_OCSVM_RBF_0,1_scale;0.9581;0.8855;0.9203;0.0718
Illness_VAE_2000_6000_4_OCSVM_RBF_0,2_scale;0.9744;0.7825;0.8678;0.1282
Illness_VAE_2000_6000_4_OCSVM_RBF_0,3_scale;0.9799;0.6816;0.8038;0.1883
Illness_VAE_2000_6000_4_OCSVM_RBF_0,4_scale;0.9831;0.5746;0.7250;0.2433
Illness_VAE_2000_6000_4_OCSVM_RBF_0,5_scale;0.9851;0.4762;0.6417;0.3029
Illness_VAE_2000_6000_4_OCSVM_RBF_0,6_scale;0.9861;0.3858;0.5542;0.3646
Illness_VAE_2000_6000_4_OCSVM_RBF_0,7_scale;0.9867;0.2894;0.4470;0.4145
Illness_VAE_2000_6000_4_OCSVM_RBF_0,8_scale;0.9876;0.2010;0.3335;0.4514
Illness_VAE_2000_6000_4_OCSVM_RBF_0,9_scale;0.9888;0.1031;0.1862;0.4958
Illness_VAE_2000_6000_5_OCSVM_RBF_0,0001_scale;0.5786;0.9957;0.7270;0.0055
Illness_VAE_2000_6000_5_OCSVM_RBF_0,0005_scale;0.5747;0.9967;0.7245;0.0055
Illness_VAE_2000_6000_5_OCSVM_RBF_0,001_scale;0.5755;0.9967;0.7250;0.0058
Illness_VAE_2000_6000_5_OCSVM_RBF_0,005_scale;0.8379;0.9907;0.9076;0.0086
Illness_VAE_2000_6000_5_OCSVM_RBF_0,01_scale;0.8752;0.9846;0.9265;0.0122
Illness_VAE_2000_6000_5_OCSVM_RBF_0,02_scale;0.9033;0.9734;0.9369;0.0179
Illness_VAE_2000_6000_5_OCSVM_RBF_0,03_scale;0.9215;0.9617;0.9410;0.0242
Illness_VAE_2000_6000_5_OCSVM_RBF_0,04_scale;0.9354;0.9448;0.9399;0.0320
Illness_VAE_2000_6000_5_OCSVM_RBF_0,05_scale;0.9414;0.9323;0.9367;0.0371
Illness_VAE_2000_6000_5_OCSVM_RBF_0,06_scale;0.9482;0.9173;0.9324;0.0490
Illness_VAE_2000_6000_5_OCSVM_RBF_0,07_scale;0.9530;0.9054;0.9285;0.0520
Illness_VAE_2000_6000_5_OCSVM_RBF_0,08_scale;0.9573;0.8926;0.9238;0.0571
Illness_VAE_2000_6000_5_OCSVM_RBF_0,09_scale;0.9601;0.8817;0.9191;0.0632
Illness_VAE_2000_6000_5_OCSVM_RBF_0,1_scale;0.9630;0.8690;0.9136;0.0764
Illness_VAE_2000_6000_5_OCSVM_RBF_0,2_scale;0.9761;0.7659;0.8583;0.1371
Illness_VAE_2000_6000_5_OCSVM_RBF_0,3_scale;0.9812;0.6691;0.7955;0.2015
Illness_VAE_2000_6000_5_OCSVM_RBF_0,4_scale;0.9835;0.5727;0.7238;0.2616
Illness_VAE_2000_6000_5_OCSVM_RBF_0,5_scale;0.9860;0.4771;0.6429;0.3221
