Parameters;Precisao;Revocacao;F1-Score;Tempo
Politics_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.6299;0.9850;0.7650;0.0058
Politics_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.6281;0.9892;0.7655;0.0057
Politics_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.6289;0.9927;0.7675;0.0060
Politics_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.7538;0.9873;0.8538;0.0086
Politics_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.8432;0.9815;0.9067;0.0115
Politics_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9070;0.9680;0.9364;0.0177
Politics_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9281;0.9576;0.9425;0.0243
Politics_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9433;0.9468;0.9450;0.0308
Politics_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9512;0.9360;0.9435;0.0367
Politics_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9568;0.9258;0.9411;0.0452
Politics_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9604;0.9170;0.9382;0.0486
Politics_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9638;0.9076;0.9348;0.0551
Politics_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9665;0.8966;0.9302;0.0615
Politics_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9683;0.8857;0.9251;0.0697
Politics_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9772;0.7783;0.8664;0.1287
Politics_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9796;0.6694;0.7953;0.1904
Politics_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9809;0.5708;0.7216;0.2467
Politics_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9811;0.4752;0.6402;0.3035
Politics_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9820;0.3763;0.5439;0.3673
Politics_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9831;0.2795;0.4351;0.4074
Politics_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9836;0.1838;0.3095;0.4532
Politics_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9814;0.0906;0.1657;0.4876
Politics_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6060;0.9976;0.7530;0.0043
Politics_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6061;0.9979;0.7531;0.0040
Politics_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6061;0.9980;0.7531;0.0047
Politics_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.7560;0.9897;0.8554;0.0070
Politics_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.8669;0.9823;0.9200;0.0100
Politics_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9206;0.9685;0.9436;0.0161
Politics_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9378;0.9573;0.9472;0.0222
Politics_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9469;0.9465;0.9465;0.0287
Politics_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9531;0.9353;0.9439;0.0352
Politics_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9561;0.9250;0.9402;0.0435
Politics_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9603;0.9128;0.9358;0.0479
Politics_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9627;0.9038;0.9322;0.0531
Politics_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9657;0.8905;0.9265;0.0607
Politics_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9679;0.8787;0.9210;0.0729
Politics_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9751;0.7745;0.8632;0.1268
Politics_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9779;0.6707;0.7956;0.1922
