Parameters;Precisao;Revocacao;F1-Score;Tempo
Health_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.8988;0.9167;0.9077;0.8359
Health_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.8951;0.9257;0.9101;1.0803
Health_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.8949;0.9257;0.9101;1.1123
Health_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.8950;0.9257;0.9101;1.1732
Health_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.8950;0.9263;0.9103;1.1923
Health_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.8953;0.9257;0.9103;1.2160
Health_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.8970;0.9230;0.9098;1.3080
Health_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9017;0.9185;0.9100;1.3811
Health_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9073;0.9113;0.9093;1.5282
Health_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9115;0.9038;0.9076;1.6426
Health_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9156;0.8932;0.9043;1.8254
Health_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9197;0.8822;0.9006;1.9658
Health_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9228;0.8742;0.8979;2.1044
Health_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9254;0.8668;0.8951;2.2571
Health_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9490;0.7698;0.8500;3.7864
Health_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9614;0.6653;0.7864;5.4729
Health_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9685;0.5785;0.7243;7.0843
Health_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9719;0.4823;0.6446;8.6361
Health_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9762;0.3815;0.5486;10.0453
Health_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9787;0.2925;0.4504;11.6340
Health_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9843;0.1990;0.3311;13.0111
Health_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9869;0.1057;0.1910;14.2877
