Parameters;Precisao;Revocacao;F1-Score;Tempo
Ethics_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9703;0.8905;0.9287;0.7448
Ethics_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9691;0.8992;0.9328;1.0029
Ethics_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9692;0.8992;0.9329;1.0419
Ethics_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9691;0.8998;0.9332;1.0857
Ethics_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9692;0.8998;0.9332;1.1203
Ethics_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9696;0.9005;0.9338;1.1742
Ethics_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9709;0.8978;0.9329;1.2223
Ethics_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9736;0.8905;0.9302;1.3258
Ethics_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9761;0.8778;0.9243;1.4899
Ethics_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9789;0.8692;0.9208;1.6291
Ethics_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9803;0.8598;0.9161;1.8213
Ethics_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9820;0.8518;0.9123;1.9700
Ethics_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9840;0.8423;0.9076;2.0992
Ethics_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9855;0.8325;0.9025;2.3214
Ethics_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9938;0.7057;0.8253;3.8617
Ethics_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9973;0.6070;0.7547;5.4942
Ethics_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9985;0.5198;0.6836;7.0923
Ethics_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9991;0.4308;0.6019;8.6698
Ethics_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9996;0.3362;0.5033;10.1380
Ethics_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9996;0.2432;0.3913;11.5700
Ethics_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9998;0.1605;0.2766;13.0596
Ethics_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9997;0.0750;0.1395;14.4061
