Parameters;Precisao;Revocacao;F1-Score;Tempo
Bullying_VAE_1868_5606_9_OCSVM_RBF_0,0001_scale;0.8205;0.9967;0.8999;0.0044
Bullying_VAE_1868_5606_9_OCSVM_RBF_0,0005_scale;0.8189;0.9970;0.8990;0.0040
Bullying_VAE_1868_5606_9_OCSVM_RBF_0,001_scale;0.8193;0.9970;0.8993;0.0044
Bullying_VAE_1868_5606_9_OCSVM_RBF_0,005_scale;0.8957;0.9897;0.9401;0.0063
Bullying_VAE_1868_5606_9_OCSVM_RBF_0,01_scale;0.9169;0.9825;0.9484;0.0096
Bullying_VAE_1868_5606_9_OCSVM_RBF_0,02_scale;0.9355;0.9729;0.9538;0.0150
Bullying_VAE_1868_5606_9_OCSVM_RBF_0,03_scale;0.9461;0.9626;0.9542;0.0205
Bullying_VAE_1868_5606_9_OCSVM_RBF_0,04_scale;0.9560;0.9498;0.9529;0.0265
Bullying_VAE_1868_5606_9_OCSVM_RBF_0,05_scale;0.9614;0.9401;0.9505;0.0312
Bullying_VAE_1868_5606_9_OCSVM_RBF_0,06_scale;0.9659;0.9287;0.9469;0.0368
Bullying_VAE_1868_5606_9_OCSVM_RBF_0,07_scale;0.9700;0.9175;0.9430;0.0469
Bullying_VAE_1868_5606_9_OCSVM_RBF_0,08_scale;0.9730;0.9066;0.9386;0.0469
Bullying_VAE_1868_5606_9_OCSVM_RBF_0,09_scale;0.9749;0.8977;0.9347;0.0516
Bullying_VAE_1868_5606_9_OCSVM_RBF_0,1_scale;0.9768;0.8858;0.9291;0.0593
Bullying_VAE_1868_5606_9_OCSVM_RBF_0,2_scale;0.9857;0.7771;0.8690;0.1168
Bullying_VAE_1868_5606_9_OCSVM_RBF_0,3_scale;0.9899;0.6758;0.8031;0.1609
Bullying_VAE_1868_5606_9_OCSVM_RBF_0,4_scale;0.9918;0.5811;0.7328;0.2175
Bullying_VAE_1868_5606_9_OCSVM_RBF_0,5_scale;0.9929;0.4799;0.6470;0.2660
Bullying_VAE_1868_5606_9_OCSVM_RBF_0,6_scale;0.9939;0.3846;0.5545;0.3218
Bullying_VAE_1868_5606_9_OCSVM_RBF_0,7_scale;0.9946;0.2899;0.4489;0.3639
Bullying_VAE_1868_5606_9_OCSVM_RBF_0,8_scale;0.9945;0.1972;0.3291;0.4052
Bullying_VAE_1868_5606_9_OCSVM_RBF_0,9_scale;0.9951;0.1037;0.1877;0.4305
Bullying_VAE_1868_5606_10_OCSVM_RBF_0,0001_scale;0.8233;0.9963;0.9013;0.0044
Bullying_VAE_1868_5606_10_OCSVM_RBF_0,0005_scale;0.8235;0.9964;0.9015;0.0042
Bullying_VAE_1868_5606_10_OCSVM_RBF_0,001_scale;0.8234;0.9964;0.9014;0.0040
Bullying_VAE_1868_5606_10_OCSVM_RBF_0,005_scale;0.8931;0.9896;0.9388;0.0063
Bullying_VAE_1868_5606_10_OCSVM_RBF_0,01_scale;0.9119;0.9832;0.9461;0.0089
Bullying_VAE_1868_5606_10_OCSVM_RBF_0,02_scale;0.9339;0.9714;0.9522;0.0143
Bullying_VAE_1868_5606_10_OCSVM_RBF_0,03_scale;0.9481;0.9590;0.9535;0.0197
Bullying_VAE_1868_5606_10_OCSVM_RBF_0,04_scale;0.9545;0.9495;0.9520;0.0253
Bullying_VAE_1868_5606_10_OCSVM_RBF_0,05_scale;0.9599;0.9386;0.9492;0.0311
Bullying_VAE_1868_5606_10_OCSVM_RBF_0,06_scale;0.9640;0.9272;0.9452;0.0364
Bullying_VAE_1868_5606_10_OCSVM_RBF_0,07_scale;0.9675;0.9153;0.9406;0.0478
Bullying_VAE_1868_5606_10_OCSVM_RBF_0,08_scale;0.9698;0.9050;0.9362;0.0483
Bullying_VAE_1868_5606_10_OCSVM_RBF_0,09_scale;0.9720;0.8941;0.9313;0.0520
Bullying_VAE_1868_5606_10_OCSVM_RBF_0,1_scale;0.9737;0.8848;0.9270;0.0582
Bullying_VAE_1868_5606_10_OCSVM_RBF_0,2_scale;0.9855;0.7748;0.8673;0.1173
Bullying_VAE_1868_5606_10_OCSVM_RBF_0,3_scale;0.9899;0.6730;0.8009;0.1607
Bullying_VAE_1868_5606_10_OCSVM_RBF_0,4_scale;0.9918;0.5757;0.7282;0.2199
Bullying_VAE_1868_5606_10_OCSVM_RBF_0,5_scale;0.9936;0.4779;0.6448;0.2635
Bullying_VAE_1868_5606_10_OCSVM_RBF_0,6_scale;0.9940;0.3824;0.5516;0.3185
Bullying_VAE_1868_5606_10_OCSVM_RBF_0,7_scale;0.9944;0.2847;0.4418;0.3663
Bullying_VAE_1868_5606_10_OCSVM_RBF_0,8_scale;0.9949;0.1935;0.3232;0.3958
Bullying_VAE_1868_5606_10_OCSVM_RBF_0,9_scale;0.9954;0.0974;0.1769;0.4272
Bullying_VAE_1868_5606_6_OCSVM_RBF_0,0001_scale;0.7770;0.9705;0.8621;0.0054
Bullying_VAE_1868_5606_6_OCSVM_RBF_0,0005_scale;0.7801;0.9906;0.8724;0.0055
Bullying_VAE_1868_5606_6_OCSVM_RBF_0,001_scale;0.7808;0.9946;0.8744;0.0059
Bullying_VAE_1868_5606_6_OCSVM_RBF_0,005_scale;0.8527;0.9894;0.9152;0.0076
Bullying_VAE_1868_5606_6_OCSVM_RBF_0,01_scale;0.8838;0.9840;0.9306;0.0105
Bullying_VAE_1868_5606_6_OCSVM_RBF_0,02_scale;0.9091;0.9738;0.9400;0.0166
Bullying_VAE_1868_5606_6_OCSVM_RBF_0,03_scale;0.9202;0.9652;0.9418;0.0218
Bullying_VAE_1868_5606_6_OCSVM_RBF_0,04_scale;0.9302;0.9555;0.9423;0.0261
Bullying_VAE_1868_5606_6_OCSVM_RBF_0,05_scale;0.9362;0.9453;0.9403;0.0323
Bullying_VAE_1868_5606_6_OCSVM_RBF_0,06_scale;0.9394;0.9362;0.9373;0.0389
Bullying_VAE_1868_5606_6_OCSVM_RBF_0,07_scale;0.9443;0.9265;0.9347;0.0469
Bullying_VAE_1868_5606_6_OCSVM_RBF_0,08_scale;0.9479;0.9183;0.9324;0.0474
Bullying_VAE_1868_5606_6_OCSVM_RBF_0,09_scale;0.9515;0.9078;0.9286;0.0538
Bullying_VAE_1868_5606_6_OCSVM_RBF_0,1_scale;0.9554;0.8975;0.9251;0.0597
Bullying_VAE_1868_5606_6_OCSVM_RBF_0,2_scale;0.9796;0.7979;0.8792;0.1166
Bullying_VAE_1868_5606_6_OCSVM_RBF_0,3_scale;0.9858;0.7020;0.8197;0.1668
Bullying_VAE_1868_5606_6_OCSVM_RBF_0,4_scale;0.9898;0.6033;0.7493;0.2193
Bullying_VAE_1868_5606_6_OCSVM_RBF_0,5_scale;0.9920;0.5022;0.6665;0.2664
Bullying_VAE_1868_5606_6_OCSVM_RBF_0,6_scale;0.9925;0.4033;0.5732;0.3194
Bullying_VAE_1868_5606_6_OCSVM_RBF_0,7_scale;0.9930;0.3111;0.4733;0.3664
Bullying_VAE_1868_5606_6_OCSVM_RBF_0,8_scale;0.9928;0.2077;0.3433;0.4009
Bullying_VAE_1868_5606_6_OCSVM_RBF_0,9_scale;0.9931;0.1054;0.1904;0.4345
Bullying_VAE_1868_5606_7_OCSVM_RBF_0,0001_scale;0.8029;0.9973;0.8894;0.0044
Bullying_VAE_1868_5606_7_OCSVM_RBF_0,0005_scale;0.8028;0.9974;0.8895;0.0045
Bullying_VAE_1868_5606_7_OCSVM_RBF_0,001_scale;0.8028;0.9975;0.8895;0.0045
Bullying_VAE_1868_5606_7_OCSVM_RBF_0,005_scale;0.8786;0.9912;0.9313;0.0066
Bullying_VAE_1868_5606_7_OCSVM_RBF_0,01_scale;0.9049;0.9839;0.9426;0.0095
Bullying_VAE_1868_5606_7_OCSVM_RBF_0,02_scale;0.9274;0.9722;0.9492;0.0147
Bullying_VAE_1868_5606_7_OCSVM_RBF_0,03_scale;0.9388;0.9608;0.9496;0.0200
Bullying_VAE_1868_5606_7_OCSVM_RBF_0,04_scale;0.9470;0.9500;0.9485;0.0251
Bullying_VAE_1868_5606_7_OCSVM_RBF_0,05_scale;0.9533;0.9406;0.9469;0.0317
Bullying_VAE_1868_5606_7_OCSVM_RBF_0,06_scale;0.9585;0.9304;0.9442;0.0375
Bullying_VAE_1868_5606_7_OCSVM_RBF_0,07_scale;0.9617;0.9207;0.9407;0.0465
Bullying_VAE_1868_5606_7_OCSVM_RBF_0,08_scale;0.9650;0.9101;0.9367;0.0485
Bullying_VAE_1868_5606_7_OCSVM_RBF_0,09_scale;0.9674;0.9016;0.9332;0.0522
Bullying_VAE_1868_5606_7_OCSVM_RBF_0,1_scale;0.9693;0.8920;0.9290;0.0587
Bullying_VAE_1868_5606_7_OCSVM_RBF_0,2_scale;0.9831;0.7844;0.8725;0.1153
Bullying_VAE_1868_5606_7_OCSVM_RBF_0,3_scale;0.9879;0.6802;0.8055;0.1647
Bullying_VAE_1868_5606_7_OCSVM_RBF_0,4_scale;0.9905;0.5809;0.7321;0.2194
Bullying_VAE_1868_5606_7_OCSVM_RBF_0,5_scale;0.9922;0.4807;0.6474;0.2665
Bullying_VAE_1868_5606_7_OCSVM_RBF_0,6_scale;0.9935;0.3866;0.5564;0.3223
Bullying_VAE_1868_5606_7_OCSVM_RBF_0,7_scale;0.9945;0.2953;0.4551;0.3611
Bullying_VAE_1868_5606_7_OCSVM_RBF_0,8_scale;0.9944;0.1987;0.3309;0.3998
Bullying_VAE_1868_5606_7_OCSVM_RBF_0,9_scale;0.9959;0.0974;0.1773;0.4300
Bullying_VAE_1868_5606_8_OCSVM_RBF_0,0001_scale;0.7932;0.9972;0.8833;0.0044
Bullying_VAE_1868_5606_8_OCSVM_RBF_0,0005_scale;0.7926;0.9974;0.8831;0.0044
Bullying_VAE_1868_5606_8_OCSVM_RBF_0,001_scale;0.7921;0.9975;0.8827;0.0048
Bullying_VAE_1868_5606_8_OCSVM_RBF_0,005_scale;0.8717;0.9909;0.9270;0.0067
Bullying_VAE_1868_5606_8_OCSVM_RBF_0,01_scale;0.8997;0.9844;0.9399;0.0107
Bullying_VAE_1868_5606_8_OCSVM_RBF_0,02_scale;0.9214;0.9739;0.9466;0.0159
Bullying_VAE_1868_5606_8_OCSVM_RBF_0,03_scale;0.9341;0.9634;0.9482;0.0209
Bullying_VAE_1868_5606_8_OCSVM_RBF_0,04_scale;0.9455;0.9516;0.9483;0.0253
Bullying_VAE_1868_5606_8_OCSVM_RBF_0,05_scale;0.9514;0.9419;0.9463;0.0326
Bullying_VAE_1868_5606_8_OCSVM_RBF_0,06_scale;0.9570;0.9298;0.9429;0.0390
Bullying_VAE_1868_5606_8_OCSVM_RBF_0,07_scale;0.9601;0.9212;0.9400;0.0467
Bullying_VAE_1868_5606_8_OCSVM_RBF_0,08_scale;0.9639;0.9087;0.9351;0.0463
Bullying_VAE_1868_5606_8_OCSVM_RBF_0,09_scale;0.9660;0.8999;0.9314;0.0519
Bullying_VAE_1868_5606_8_OCSVM_RBF_0,1_scale;0.9683;0.8896;0.9269;0.0581
Bullying_VAE_1868_5606_8_OCSVM_RBF_0,2_scale;0.9791;0.7879;0.8726;0.1148
Bullying_VAE_1868_5606_8_OCSVM_RBF_0,3_scale;0.9879;0.6832;0.8075;0.1646
Bullying_VAE_1868_5606_8_OCSVM_RBF_0,4_scale;0.9909;0.5811;0.7322;0.2206
Bullying_VAE_1868_5606_8_OCSVM_RBF_0,5_scale;0.9921;0.4870;0.6528;0.2681
Bullying_VAE_1868_5606_8_OCSVM_RBF_0,6_scale;0.9929;0.3902;0.5599;0.3224
Bullying_VAE_1868_5606_8_OCSVM_RBF_0,7_scale;0.9933;0.2952;0.4548;0.3657
Bullying_VAE_1868_5606_8_OCSVM_RBF_0,8_scale;0.9935;0.2019;0.3353;0.4011
Bullying_VAE_1868_5606_8_OCSVM_RBF_0,9_scale;0.9947;0.1055;0.1907;0.4264
Bullying_VAE_1868_5606_4_OCSVM_RBF_0,0001_scale;0.7418;0.9960;0.8500;0.0045
Bullying_VAE_1868_5606_4_OCSVM_RBF_0,0005_scale;0.7416;0.9965;0.8500;0.0046
Bullying_VAE_1868_5606_4_OCSVM_RBF_0,001_scale;0.7418;0.9966;0.8501;0.0047
Bullying_VAE_1868_5606_4_OCSVM_RBF_0,005_scale;0.8297;0.9916;0.9027;0.0070
Bullying_VAE_1868_5606_4_OCSVM_RBF_0,01_scale;0.8577;0.9861;0.9168;0.0096
Bullying_VAE_1868_5606_4_OCSVM_RBF_0,02_scale;0.8813;0.9767;0.9259;0.0150
Bullying_VAE_1868_5606_4_OCSVM_RBF_0,03_scale;0.8923;0.9693;0.9286;0.0202
Bullying_VAE_1868_5606_4_OCSVM_RBF_0,04_scale;0.9003;0.9612;0.9290;0.0255
