Parameters;Precisao;Revocacao;F1-Score;Tempo
Democracy_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.8236;0.9978;0.8991;0.0044
Democracy_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.8239;0.9981;0.8995;0.0044
Democracy_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.8240;0.9981;0.8995;0.0042
Democracy_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.8826;0.9947;0.9332;0.0071
Democracy_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9229;0.9909;0.9547;0.0101
Democracy_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9817;0.9802;0.9810;0.0164
Democracy_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9941;0.9659;0.9798;0.0224
Democracy_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9965;0.9530;0.9743;0.0284
Democracy_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9972;0.9422;0.9689;0.0347
Democracy_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9977;0.9320;0.9637;0.0439
Democracy_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9981;0.9220;0.9585;0.0489
Democracy_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9984;0.9110;0.9527;0.0537
Democracy_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9986;0.9008;0.9472;0.0604
Democracy_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9987;0.8902;0.9413;0.0718
Democracy_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9991;0.7835;0.8782;0.1270
Democracy_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9993;0.6859;0.8134;0.1888
Democracy_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9994;0.5825;0.7359;0.2487
Democracy_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9993;0.4860;0.6537;0.2996
Democracy_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9995;0.3900;0.5607;0.3648
Democracy_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9997;0.2974;0.4579;0.4200
Democracy_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9999;0.2006;0.3335;0.4576
Democracy_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9998;0.1000;0.1816;0.4933
Democracy_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.8601;0.9982;0.9208;0.0050
Democracy_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.8616;0.9984;0.9219;0.0044
Democracy_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.8618;0.9984;0.9221;0.0044
Democracy_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.9158;0.9942;0.9508;0.0075
Democracy_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9383;0.9904;0.9613;0.0101
Democracy_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9783;0.9812;0.9795;0.0171
Democracy_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9873;0.9678;0.9773;0.0227
Democracy_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9918;0.9553;0.9731;0.0284
Democracy_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9937;0.9449;0.9686;0.0344
Democracy_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9950;0.9339;0.9634;0.0439
Democracy_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9958;0.9245;0.9588;0.0497
Democracy_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9964;0.9139;0.9533;0.0556
Democracy_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9968;0.9033;0.9477;0.0620
Democracy_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9972;0.8939;0.9427;0.0721
Democracy_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9986;0.7849;0.8789;0.1315
Democracy_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9990;0.6808;0.8096;0.1899
Democracy_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9991;0.5827;0.7359;0.2555
Democracy_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9993;0.4892;0.6564;0.3008
Democracy_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9996;0.3972;0.5679;0.3694
Democracy_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9997;0.2997;0.4604;0.4167
Democracy_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9998;0.2016;0.3348;0.4544
Democracy_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9998;0.1041;0.1881;0.4921
Democracy_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.6575;0.9982;0.7883;0.0061
Democracy_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.6574;0.9983;0.7883;0.0048
Democracy_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.6574;0.9983;0.7883;0.0048
Democracy_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.7189;0.9957;0.8301;0.0076
Democracy_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.8152;0.9919;0.8929;0.0115
Democracy_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.9689;0.9825;0.9754;0.0175
Democracy_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.9938;0.9703;0.9819;0.0229
Democracy_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.9960;0.9604;0.9779;0.0304
Democracy_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.9970;0.9496;0.9727;0.0358
Democracy_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.9974;0.9373;0.9664;0.0468
Democracy_VAE_2000_6000_6_OCSVM_RBF_0,07_scale;0.9979;0.9254;0.9603;0.0509
Democracy_VAE_2000_6000_6_OCSVM_RBF_0,08_scale;0.9981;0.9148;0.9546;0.0608
Democracy_VAE_2000_6000_6_OCSVM_RBF_0,09_scale;0.9983;0.9042;0.9489;0.0627
Democracy_VAE_2000_6000_6_OCSVM_RBF_0,1_scale;0.9985;0.8929;0.9428;0.0740
Democracy_VAE_2000_6000_6_OCSVM_RBF_0,2_scale;0.9991;0.7874;0.8807;0.1355
Democracy_VAE_2000_6000_6_OCSVM_RBF_0,3_scale;0.9993;0.6858;0.8134;0.1955
Democracy_VAE_2000_6000_6_OCSVM_RBF_0,4_scale;0.9994;0.5832;0.7364;0.2573
Democracy_VAE_2000_6000_6_OCSVM_RBF_0,5_scale;0.9994;0.4780;0.6463;0.3268
Democracy_VAE_2000_6000_6_OCSVM_RBF_0,6_scale;0.9995;0.3740;0.5440;0.4044
Democracy_VAE_2000_6000_6_OCSVM_RBF_0,7_scale;0.9996;0.2789;0.4358;0.4216
Democracy_VAE_2000_6000_6_OCSVM_RBF_0,8_scale;0.9995;0.1876;0.3157;0.4664
Democracy_VAE_2000_6000_6_OCSVM_RBF_0,9_scale;0.9994;0.0930;0.1700;0.5034
Democracy_VAE_2000_6000_7_OCSVM_RBF_0,0001_scale;0.7074;0.9979;0.8247;0.0047
Democracy_VAE_2000_6000_7_OCSVM_RBF_0,0005_scale;0.7081;0.9978;0.8251;0.0042
Democracy_VAE_2000_6000_7_OCSVM_RBF_0,001_scale;0.7084;0.9977;0.8253;0.0046
Democracy_VAE_2000_6000_7_OCSVM_RBF_0,005_scale;0.7753;0.9948;0.8682;0.0072
Democracy_VAE_2000_6000_7_OCSVM_RBF_0,01_scale;0.8517;0.9919;0.9147;0.0104
Democracy_VAE_2000_6000_7_OCSVM_RBF_0,02_scale;0.9638;0.9820;0.9716;0.0167
Democracy_VAE_2000_6000_7_OCSVM_RBF_0,03_scale;0.9768;0.9703;0.9727;0.0221
Democracy_VAE_2000_6000_7_OCSVM_RBF_0,04_scale;0.9818;0.9586;0.9694;0.0283
Democracy_VAE_2000_6000_7_OCSVM_RBF_0,05_scale;0.9858;0.9482;0.9662;0.0353
Democracy_VAE_2000_6000_7_OCSVM_RBF_0,06_scale;0.9882;0.9369;0.9615;0.0457
Democracy_VAE_2000_6000_7_OCSVM_RBF_0,07_scale;0.9903;0.9264;0.9570;0.0487
Democracy_VAE_2000_6000_7_OCSVM_RBF_0,08_scale;0.9913;0.9160;0.9519;0.0537
Democracy_VAE_2000_6000_7_OCSVM_RBF_0,09_scale;0.9920;0.9040;0.9457;0.0590
Democracy_VAE_2000_6000_7_OCSVM_RBF_0,1_scale;0.9926;0.8928;0.9399;0.0685
Democracy_VAE_2000_6000_7_OCSVM_RBF_0,2_scale;0.9958;0.7926;0.8823;0.1277
Democracy_VAE_2000_6000_7_OCSVM_RBF_0,3_scale;0.9971;0.6833;0.8105;0.1859
Democracy_VAE_2000_6000_7_OCSVM_RBF_0,4_scale;0.9980;0.5796;0.7330;0.2454
Democracy_VAE_2000_6000_7_OCSVM_RBF_0,5_scale;0.9985;0.4767;0.6451;0.3032
Democracy_VAE_2000_6000_7_OCSVM_RBF_0,6_scale;0.9987;0.3757;0.5458;0.3703
Democracy_VAE_2000_6000_7_OCSVM_RBF_0,7_scale;0.9989;0.2769;0.4332;0.4131
Democracy_VAE_2000_6000_7_OCSVM_RBF_0,8_scale;0.9994;0.1871;0.3148;0.4579
Democracy_VAE_2000_6000_7_OCSVM_RBF_0,9_scale;0.9998;0.0921;0.1684;0.4918
Democracy_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.7390;0.9980;0.8444;0.0046
Democracy_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.7373;0.9981;0.8433;0.0043
Democracy_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.7372;0.9981;0.8432;0.0042
Democracy_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.7977;0.9950;0.8807;0.0072
Democracy_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.8743;0.9912;0.9278;0.0102
Democracy_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9788;0.9816;0.9802;0.0162
Democracy_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9928;0.9682;0.9803;0.0226
Democracy_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9961;0.9566;0.9759;0.0291
Democracy_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9975;0.9441;0.9700;0.0348
Democracy_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9978;0.9343;0.9651;0.0461
Democracy_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9982;0.9203;0.9577;0.0478
Democracy_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9984;0.9101;0.9521;0.0537
Democracy_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9985;0.8987;0.9460;0.0607
Democracy_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9986;0.8862;0.9391;0.0724
Democracy_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9993;0.7832;0.8781;0.1281
Democracy_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9994;0.6752;0.8059;0.1895
Democracy_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9995;0.5768;0.7314;0.2431
Democracy_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9995;0.4794;0.6479;0.2990
Democracy_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9995;0.3813;0.5518;0.3681
Democracy_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9997;0.2856;0.4441;0.4136
Democracy_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9997;0.1864;0.3137;0.4585
Democracy_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;1.0000;0.0927;0.1695;0.4928
Democracy_VAE_2000_6000_4_OCSVM_RBF_0,0001_scale;0.5843;0.9750;0.7252;0.0061
Democracy_VAE_2000_6000_4_OCSVM_RBF_0,0005_scale;0.5862;0.9971;0.7332;0.0059
Democracy_VAE_2000_6000_4_OCSVM_RBF_0,001_scale;0.5853;0.9956;0.7320;0.0061
Democracy_VAE_2000_6000_4_OCSVM_RBF_0,005_scale;0.6089;0.9943;0.7509;0.0091
Democracy_VAE_2000_6000_4_OCSVM_RBF_0,01_scale;0.7042;0.9901;0.8183;0.0109
Democracy_VAE_2000_6000_4_OCSVM_RBF_0,02_scale;0.9300;0.9802;0.9493;0.0173
Democracy_VAE_2000_6000_4_OCSVM_RBF_0,03_scale;0.9486;0.9689;0.9534;0.0226
Democracy_VAE_2000_6000_4_OCSVM_RBF_0,04_scale;0.9534;0.9580;0.9509;0.0294
Democracy_VAE_2000_6000_4_OCSVM_RBF_0,05_scale;0.9577;0.9489;0.9493;0.0353
Democracy_VAE_2000_6000_4_OCSVM_RBF_0,06_scale;0.9593;0.9385;0.9449;0.0428
Democracy_VAE_2000_6000_4_OCSVM_RBF_0,07_scale;0.9621;0.9286;0.9417;0.0483
Democracy_VAE_2000_6000_4_OCSVM_RBF_0,08_scale;0.9635;0.9184;0.9373;0.0538
Democracy_VAE_2000_6000_4_OCSVM_RBF_0,09_scale;0.9646;0.9083;0.9325;0.0605
Democracy_VAE_2000_6000_4_OCSVM_RBF_0,1_scale;0.9659;0.8984;0.9280;0.0694
Democracy_VAE_2000_6000_4_OCSVM_RBF_0,2_scale;0.9723;0.7974;0.8739;0.1270
Democracy_VAE_2000_6000_4_OCSVM_RBF_0,3_scale;0.9776;0.6914;0.8081;0.1860
Democracy_VAE_2000_6000_4_OCSVM_RBF_0,4_scale;0.9817;0.5875;0.7337;0.2453
Democracy_VAE_2000_6000_4_OCSVM_RBF_0,5_scale;0.9834;0.4863;0.6495;0.2979
Democracy_VAE_2000_6000_4_OCSVM_RBF_0,6_scale;0.9850;0.3824;0.5502;0.3609
Democracy_VAE_2000_6000_4_OCSVM_RBF_0,7_scale;0.9864;0.2853;0.4419;0.4141
Democracy_VAE_2000_6000_4_OCSVM_RBF_0,8_scale;0.9873;0.1901;0.3182;0.4534
Democracy_VAE_2000_6000_4_OCSVM_RBF_0,9_scale;0.9909;0.0957;0.1742;0.4904
Democracy_VAE_2000_6000_5_OCSVM_RBF_0,0001_scale;0.6190;0.9975;0.7618;0.0055
Democracy_VAE_2000_6000_5_OCSVM_RBF_0,0005_scale;0.6161;0.9976;0.7595;0.0049
Democracy_VAE_2000_6000_5_OCSVM_RBF_0,001_scale;0.6161;0.9976;0.7595;0.0052
Democracy_VAE_2000_6000_5_OCSVM_RBF_0,005_scale;0.6853;0.9946;0.8088;0.0077
Democracy_VAE_2000_6000_5_OCSVM_RBF_0,01_scale;0.7707;0.9910;0.8642;0.0113
Democracy_VAE_2000_6000_5_OCSVM_RBF_0,02_scale;0.9622;0.9799;0.9708;0.0181
Democracy_VAE_2000_6000_5_OCSVM_RBF_0,03_scale;0.9918;0.9673;0.9794;0.0225
Democracy_VAE_2000_6000_5_OCSVM_RBF_0,04_scale;0.9951;0.9563;0.9753;0.0285
Democracy_VAE_2000_6000_5_OCSVM_RBF_0,05_scale;0.9963;0.9458;0.9704;0.0360
