Parameters;Precisao;Revocacao;F1-Score;Tempo
Gender_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6223;0.9980;0.7601;0.0047
Gender_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6251;0.9979;0.7617;0.0046
Gender_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6250;0.9981;0.7617;0.0045
Gender_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.9437;0.9913;0.9666;0.0069
Gender_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9634;0.9855;0.9742;0.0100
Gender_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9763;0.9747;0.9755;0.0161
Gender_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9806;0.9638;0.9721;0.0224
Gender_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9837;0.9519;0.9675;0.0290
Gender_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9857;0.9394;0.9619;0.0355
Gender_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9874;0.9281;0.9568;0.0448
Gender_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9884;0.9174;0.9515;0.0491
Gender_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9896;0.9042;0.9449;0.0528
Gender_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9903;0.8942;0.9397;0.0595
Gender_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9914;0.8824;0.9336;0.0688
Gender_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9944;0.7761;0.8717;0.1310
Gender_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9953;0.6705;0.8011;0.1887
Gender_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9958;0.5674;0.7227;0.2470
Gender_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9962;0.4647;0.6335;0.2964
Gender_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9966;0.3659;0.5351;0.3682
Gender_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9966;0.2709;0.4258;0.4212
Gender_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9969;0.1819;0.3075;0.4561
Gender_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9984;0.0882;0.1620;0.4930
Gender_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.6307;0.9980;0.7684;0.0044
Gender_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.6317;0.9982;0.7692;0.0041
Gender_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.6322;0.9982;0.7696;0.0043
Gender_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.9515;0.9900;0.9702;0.0068
Gender_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9730;0.9823;0.9776;0.0105
Gender_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9812;0.9698;0.9755;0.0160
Gender_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9847;0.9577;0.9710;0.0221
Gender_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9868;0.9454;0.9656;0.0288
Gender_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9882;0.9335;0.9601;0.0367
Gender_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9895;0.9203;0.9536;0.0437
Gender_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9907;0.9082;0.9476;0.0477
Gender_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9915;0.8955;0.9410;0.0564
Gender_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9920;0.8823;0.9339;0.0586
Gender_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9925;0.8691;0.9266;0.0707
Gender_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9951;0.7614;0.8626;0.1288
Gender_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9959;0.6615;0.7949;0.1879
Gender_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9964;0.5553;0.7129;0.2437
Gender_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9970;0.4570;0.6266;0.3002
Gender_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9970;0.3628;0.5318;0.3675
Gender_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9969;0.2648;0.4184;0.4173
Gender_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9974;0.1775;0.3012;0.4602
Gender_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9978;0.0888;0.1630;0.4924
Gender_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.5578;0.9925;0.7090;0.0053
Gender_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.5546;0.9978;0.7079;0.0049
