Parameters;Precisao;Revocacao;F1-Score;Tempo
Medicaid_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.9263;0.9979;0.9607;0.0043
Medicaid_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.9252;0.9979;0.9601;0.0039
Medicaid_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.9252;0.9979;0.9601;0.0041
Medicaid_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.9535;0.9929;0.9728;0.0067
Medicaid_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9628;0.9873;0.9749;0.0103
Medicaid_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9722;0.9766;0.9744;0.0159
Medicaid_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9769;0.9663;0.9716;0.0217
Medicaid_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9791;0.9552;0.9670;0.0282
Medicaid_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9814;0.9425;0.9616;0.0346
Medicaid_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9827;0.9314;0.9564;0.0460
Medicaid_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9840;0.9218;0.9519;0.0499
Medicaid_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9848;0.9120;0.9470;0.0534
Medicaid_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9854;0.9015;0.9416;0.0591
Medicaid_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9865;0.8904;0.9360;0.0685
Medicaid_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9899;0.7941;0.8813;0.1281
Medicaid_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9919;0.6938;0.8165;0.1871
Medicaid_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9932;0.5926;0.7423;0.2426
Medicaid_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9937;0.4917;0.6578;0.2967
Medicaid_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9941;0.3913;0.5616;0.3644
Medicaid_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9943;0.2916;0.4509;0.4110
Medicaid_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9938;0.1978;0.3298;0.4560
Medicaid_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9929;0.0958;0.1746;0.4915
Medicaid_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.9397;0.9971;0.9675;0.0044
Medicaid_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.9396;0.9971;0.9675;0.0040
Medicaid_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.9396;0.9971;0.9674;0.0041
Medicaid_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.9619;0.9915;0.9765;0.0072
Medicaid_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9695;0.9855;0.9774;0.0101
Medicaid_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9754;0.9742;0.9748;0.0163
Medicaid_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9790;0.9637;0.9713;0.0223
Medicaid_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9811;0.9534;0.9671;0.0286
Medicaid_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9825;0.9424;0.9620;0.0348
