Parameters;Precisao;Revocacao;F1-Score;Tempo
Insurance_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.7510;0.9988;0.8521;0.0044
Insurance_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.7515;0.9988;0.8525;0.0042
Insurance_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.7511;0.9988;0.8522;0.0042
Insurance_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.8179;0.9964;0.8929;0.0070
Insurance_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.8693;0.9924;0.9213;0.0099
Insurance_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9781;0.9818;0.9798;0.0172
Insurance_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9886;0.9690;0.9787;0.0221
Insurance_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9912;0.9577;0.9742;0.0289
Insurance_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9925;0.9466;0.9690;0.0352
Insurance_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9934;0.9350;0.9633;0.0459
Insurance_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9941;0.9220;0.9567;0.0473
Insurance_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9945;0.9072;0.9488;0.0521
Insurance_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9947;0.8926;0.9408;0.0597
Insurance_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9951;0.8797;0.9338;0.0708
Insurance_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9959;0.7465;0.8533;0.1300
Insurance_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9965;0.6472;0.7847;0.1905
Insurance_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9964;0.5568;0.7143;0.2471
Insurance_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9966;0.4687;0.6375;0.2998
