Parameters;Precisao;Revocacao;F1-Score;Tempo
Medicaid_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9857;0.9303;0.9572;0.5828
Medicaid_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9851;0.9353;0.9595;0.7958
Medicaid_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9851;0.9353;0.9595;0.8036
Medicaid_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9850;0.9350;0.9594;0.8295
Medicaid_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9850;0.9350;0.9594;0.8524
Medicaid_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9855;0.9343;0.9592;0.9070
Medicaid_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9866;0.9275;0.9561;1.0336
Medicaid_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9876;0.9155;0.9502;1.1417
Medicaid_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9884;0.9062;0.9455;1.2798
Medicaid_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9890;0.8952;0.9398;1.4381
Medicaid_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9895;0.8862;0.9350;1.6510
Medicaid_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9901;0.8765;0.9298;1.7718
Medicaid_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9906;0.8662;0.9242;1.9707
Medicaid_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9912;0.8582;0.9200;2.1416
Medicaid_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9941;0.7708;0.8683;3.7454
Medicaid_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9958;0.6660;0.7982;5.4573
Medicaid_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9969;0.5730;0.7277;7.0508
Medicaid_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9973;0.4708;0.6396;8.5876
Medicaid_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9980;0.3693;0.5391;10.1335
Medicaid_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9982;0.2747;0.4309;11.5246
Medicaid_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9982;0.1830;0.3093;13.0564
Medicaid_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9982;0.0953;0.1739;14.4116
