Parameters;Precisao;Revocacao;F1-Score;Tempo
Politics_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9471;0.8955;0.9206;0.7644
Politics_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9450;0.9087;0.9265;1.0916
Politics_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9448;0.9095;0.9268;1.1423
Politics_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9447;0.9097;0.9269;1.1999
Politics_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9447;0.9097;0.9269;1.2405
Politics_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9447;0.9095;0.9268;1.2777
Politics_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9453;0.9062;0.9254;1.3354
Politics_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9470;0.8990;0.9224;1.4474
Politics_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9496;0.8928;0.9203;1.5804
Politics_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9519;0.8870;0.9183;1.6525
Politics_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9539;0.8790;0.9149;1.8086
Politics_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9559;0.8702;0.9111;1.9523
Politics_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9575;0.8615;0.9069;2.1165
Politics_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9589;0.8522;0.9024;2.3274
Politics_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9701;0.7610;0.8529;3.8809
Politics_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9763;0.6695;0.7943;5.5804
Politics_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9805;0.5695;0.7205;7.1424
Politics_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9822;0.4672;0.6332;8.6153
Politics_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9825;0.3688;0.5363;10.1173
Politics_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9827;0.2730;0.4273;11.6113
Politics_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9803;0.1780;0.3013;12.9556
Politics_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9779;0.0872;0.1602;14.3399
