Parameters;Precisao;Revocacao;F1-Score;Tempo
Abortion_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9988;0.9223;0.9590;0.4983
Abortion_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9988;0.9237;0.9598;0.5295
Abortion_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9988;0.9235;0.9597;0.5600
Abortion_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9988;0.9237;0.9598;0.5890
Abortion_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9988;0.9230;0.9594;0.6316
Abortion_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9988;0.9185;0.9570;0.7462
Abortion_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9988;0.9045;0.9493;0.8726
Abortion_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9988;0.8972;0.9453;1.0046
Abortion_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9989;0.8840;0.9379;1.1679
Abortion_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9988;0.8695;0.9297;1.2868
Abortion_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9989;0.8518;0.9195;1.4730
Abortion_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9990;0.8393;0.9122;1.6713
Abortion_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9990;0.8280;0.9055;1.8177
Abortion_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9990;0.8180;0.8995;2.0040
Abortion_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9990;0.7035;0.8256;3.7028
Abortion_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9991;0.6088;0.7565;5.3231
Abortion_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9991;0.5120;0.6770;7.0542
Abortion_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9990;0.4175;0.5889;8.5601
Abortion_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9988;0.3227;0.4878;10.1020
Abortion_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9989;0.2343;0.3795;11.6438
Abortion_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9988;0.1253;0.2226;13.0111
Abortion_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9979;0.0470;0.0898;14.3037
