Parameters;Precisao;Revocacao;F1-Score;Tempo
Bribery_DistilBERTML_1783_5350_OCSVM_RBF_0,0001_scale;0.8564;0.8755;0.8658;0.5764
Bribery_DistilBERTML_1783_5350_OCSVM_RBF_0,0005_scale;0.8496;0.8870;0.8679;0.7894
Bribery_DistilBERTML_1783_5350_OCSVM_RBF_0,001_scale;0.8492;0.8870;0.8677;0.8331
Bribery_DistilBERTML_1783_5350_OCSVM_RBF_0,005_scale;0.8493;0.8879;0.8681;0.8957
Bribery_DistilBERTML_1783_5350_OCSVM_RBF_0,01_scale;0.8492;0.8879;0.8681;0.9078
Bribery_DistilBERTML_1783_5350_OCSVM_RBF_0,02_scale;0.8505;0.8867;0.8682;0.9533
Bribery_DistilBERTML_1783_5350_OCSVM_RBF_0,03_scale;0.8537;0.8839;0.8686;1.0391
Bribery_DistilBERTML_1783_5350_OCSVM_RBF_0,04_scale;0.8590;0.8800;0.8694;1.1100
Bribery_DistilBERTML_1783_5350_OCSVM_RBF_0,05_scale;0.8661;0.8713;0.8687;1.2176
Bribery_DistilBERTML_1783_5350_OCSVM_RBF_0,06_scale;0.8715;0.8632;0.8673;1.3244
Bribery_DistilBERTML_1783_5350_OCSVM_RBF_0,07_scale;0.8771;0.8567;0.8668;1.4672
Bribery_DistilBERTML_1783_5350_OCSVM_RBF_0,08_scale;0.8815;0.8500;0.8655;1.5667
Bribery_DistilBERTML_1783_5350_OCSVM_RBF_0,09_scale;0.8865;0.8410;0.8632;1.6584
Bribery_DistilBERTML_1783_5350_OCSVM_RBF_0,1_scale;0.8908;0.8310;0.8598;1.7802
Bribery_DistilBERTML_1783_5350_OCSVM_RBF_0,2_scale;0.9277;0.7292;0.8166;3.0741
Bribery_DistilBERTML_1783_5350_OCSVM_RBF_0,3_scale;0.9487;0.6114;0.7436;4.4389
Bribery_DistilBERTML_1783_5350_OCSVM_RBF_0,4_scale;0.9619;0.5153;0.6711;5.7050
Bribery_DistilBERTML_1783_5350_OCSVM_RBF_0,5_scale;0.9684;0.4334;0.5988;7.0094
Bribery_DistilBERTML_1783_5350_OCSVM_RBF_0,6_scale;0.9762;0.3241;0.4866;8.1791
Bribery_DistilBERTML_1783_5350_OCSVM_RBF_0,7_scale;0.9814;0.2139;0.3513;9.2794
Bribery_DistilBERTML_1783_5350_OCSVM_RBF_0,8_scale;0.9850;0.1214;0.2161;10.3140
Bribery_DistilBERTML_1783_5350_OCSVM_RBF_0,9_scale;0.9902;0.0451;0.0864;11.4523
