Parameters;Precisao;Revocacao;F1-Score;Tempo
Divorce_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9821;0.9230;0.9516;0.5963
Divorce_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9813;0.9300;0.9550;0.7360
Divorce_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9813;0.9300;0.9550;0.7539
Divorce_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9812;0.9305;0.9552;0.7971
Divorce_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9812;0.9307;0.9553;0.8234
Divorce_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9822;0.9267;0.9537;0.8722
Divorce_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9848;0.9240;0.9534;1.0013
Divorce_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9861;0.9157;0.9496;1.1917
Divorce_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9877;0.9077;0.9460;1.3341
Divorce_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9889;0.8958;0.9400;1.5159
Divorce_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9901;0.8890;0.9368;1.6933
Divorce_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9908;0.8825;0.9335;1.8127
Divorce_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9915;0.8742;0.9292;1.9685
Divorce_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9924;0.8662;0.9250;2.0909
Divorce_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9955;0.7695;0.8680;3.7922
Divorce_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9965;0.6820;0.8098;5.4495
Divorce_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9973;0.5753;0.7296;7.0302
Divorce_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9976;0.4878;0.6552;8.6126
Divorce_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9982;0.3947;0.5657;10.2470
Divorce_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9988;0.2908;0.4504;11.5871
Divorce_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9996;0.2023;0.3365;12.9749
Divorce_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9998;0.1128;0.2027;14.2828
