Parameters;Precisao;Revocacao;F1-Score;Tempo
Racism_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9910;0.9147;0.9514;0.6143
Racism_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9906;0.9255;0.9569;0.8247
Racism_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9907;0.9253;0.9569;0.8567
Racism_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9906;0.9255;0.9570;0.8907
Racism_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9907;0.9255;0.9570;0.9178
Racism_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9932;0.9210;0.9557;1.0053
Racism_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9939;0.9135;0.9520;1.1124
Racism_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9944;0.9052;0.9478;1.2096
Racism_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9950;0.8965;0.9432;1.3577
Racism_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9951;0.8912;0.9403;1.5000
Racism_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9955;0.8838;0.9363;1.6109
Racism_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9958;0.8752;0.9316;1.7412
Racism_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9961;0.8652;0.9261;1.9468
Racism_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9963;0.8548;0.9201;2.1304
Racism_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9974;0.7405;0.8500;3.8074
Racism_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9979;0.6378;0.7782;5.4602
Racism_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9981;0.5353;0.6968;7.0354
Racism_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9984;0.4440;0.6146;8.5920
Racism_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9992;0.3432;0.5110;10.1336
Racism_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9996;0.2497;0.3997;11.5150
Racism_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9995;0.1620;0.2788;12.9930
Racism_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9997;0.0788;0.1460;14.3474
