Parameters;Precisao;Revocacao;F1-Score;Tempo
Therapy_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9598;0.9117;0.9351;0.7991
Therapy_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9561;0.9205;0.9380;1.0898
Therapy_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9560;0.9207;0.9381;1.1468
Therapy_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9560;0.9205;0.9379;1.1903
Therapy_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9560;0.9205;0.9379;1.2137
Therapy_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9561;0.9207;0.9381;1.2500
Therapy_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9565;0.9183;0.9370;1.3071
Therapy_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9577;0.9140;0.9353;1.4125
Therapy_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9597;0.9105;0.9345;1.5707
Therapy_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9616;0.9030;0.9314;1.6582
Therapy_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9637;0.8970;0.9292;1.8260
Therapy_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9657;0.8905;0.9266;1.9630
Therapy_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9685;0.8848;0.9247;2.1410
Therapy_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9710;0.8760;0.9211;2.2746
Therapy_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9852;0.7973;0.8813;3.8817
Therapy_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9903;0.7065;0.8246;5.5099
Therapy_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9928;0.6050;0.7519;7.2272
Therapy_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9946;0.4978;0.6635;8.7896
Therapy_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9959;0.3967;0.5674;10.1298
Therapy_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9968;0.2898;0.4490;11.5766
Therapy_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9974;0.1825;0.3085;13.0001
Therapy_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9979;0.0970;0.1768;14.3246
