Parameters;Precisao;Revocacao;F1-Score;Tempo
Democracy_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9861;0.9337;0.9592;0.6201
Democracy_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9845;0.9393;0.9613;0.8246
Democracy_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9845;0.9397;0.9616;0.8525
Democracy_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9845;0.9397;0.9616;0.9026
Democracy_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9845;0.9397;0.9616;0.9255
Democracy_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9853;0.9357;0.9599;1.0025
Democracy_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9872;0.9287;0.9571;1.1260
Democracy_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9901;0.9203;0.9539;1.2486
Democracy_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9922;0.9125;0.9507;1.3568
Democracy_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9935;0.9050;0.9472;1.5569
Democracy_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9954;0.8960;0.9431;1.6549
Democracy_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9964;0.8880;0.9391;1.8271
Democracy_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9969;0.8808;0.9353;2.0717
Democracy_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9973;0.8740;0.9316;2.1964
Democracy_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9988;0.7770;0.8741;3.8550
Democracy_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9990;0.6760;0.8063;5.4529
Democracy_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9991;0.5723;0.7277;7.0562
Democracy_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9992;0.4758;0.6446;8.6026
Democracy_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9993;0.3668;0.5366;10.0817
Democracy_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9994;0.2895;0.4489;11.5495
Democracy_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9994;0.1988;0.3316;13.1044
Democracy_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9995;0.0983;0.1789;14.3776
