Parameters;Precisao;Revocacao;F1-Score;Tempo
Terrorism_VAE_1975_5926_8_OCSVM_RBF_0,0001_scale;0.7903;0.9853;0.8724;0.0056
Terrorism_VAE_1975_5926_8_OCSVM_RBF_0,0005_scale;0.7893;0.9804;0.8693;0.0054
Terrorism_VAE_1975_5926_8_OCSVM_RBF_0,001_scale;0.7903;0.9896;0.8744;0.0054
Terrorism_VAE_1975_5926_8_OCSVM_RBF_0,005_scale;0.8909;0.9949;0.9388;0.0073
Terrorism_VAE_1975_5926_8_OCSVM_RBF_0,01_scale;0.9288;0.9905;0.9577;0.0104
Terrorism_VAE_1975_5926_8_OCSVM_RBF_0,02_scale;0.9726;0.9794;0.9759;0.0165
Terrorism_VAE_1975_5926_8_OCSVM_RBF_0,03_scale;0.9844;0.9696;0.9769;0.0220
Terrorism_VAE_1975_5926_8_OCSVM_RBF_0,04_scale;0.9899;0.9555;0.9724;0.0281
Terrorism_VAE_1975_5926_8_OCSVM_RBF_0,05_scale;0.9922;0.9432;0.9671;0.0352
Terrorism_VAE_1975_5926_8_OCSVM_RBF_0,06_scale;0.9931;0.9328;0.9619;0.0414
Terrorism_VAE_1975_5926_8_OCSVM_RBF_0,07_scale;0.9937;0.9199;0.9553;0.0480
Terrorism_VAE_1975_5926_8_OCSVM_RBF_0,08_scale;0.9943;0.9094;0.9499;0.0515
Terrorism_VAE_1975_5926_8_OCSVM_RBF_0,09_scale;0.9949;0.8975;0.9436;0.0583
Terrorism_VAE_1975_5926_8_OCSVM_RBF_0,1_scale;0.9953;0.8851;0.9369;0.0676
Terrorism_VAE_1975_5926_8_OCSVM_RBF_0,2_scale;0.9971;0.7799;0.8750;0.1256
Terrorism_VAE_1975_5926_8_OCSVM_RBF_0,3_scale;0.9976;0.6744;0.8046;0.1846
Terrorism_VAE_1975_5926_8_OCSVM_RBF_0,4_scale;0.9980;0.5726;0.7275;0.2388
Terrorism_VAE_1975_5926_8_OCSVM_RBF_0,5_scale;0.9981;0.4766;0.6450;0.2948
Terrorism_VAE_1975_5926_8_OCSVM_RBF_0,6_scale;0.9982;0.3831;0.5535;0.3537
Terrorism_VAE_1975_5926_8_OCSVM_RBF_0,7_scale;0.9983;0.2903;0.4496;0.4033
Terrorism_VAE_1975_5926_8_OCSVM_RBF_0,8_scale;0.9978;0.1938;0.3244;0.4434
Terrorism_VAE_1975_5926_8_OCSVM_RBF_0,9_scale;0.9977;0.1004;0.1823;0.4654
Terrorism_VAE_1975_5926_9_OCSVM_RBF_0,0001_scale;0.8314;0.9982;0.9030;0.0046
Terrorism_VAE_1975_5926_9_OCSVM_RBF_0,0005_scale;0.8312;0.9983;0.9029;0.0045
Terrorism_VAE_1975_5926_9_OCSVM_RBF_0,001_scale;0.8313;0.9983;0.9029;0.0043
Terrorism_VAE_1975_5926_9_OCSVM_RBF_0,005_scale;0.9076;0.9955;0.9484;0.0068
Terrorism_VAE_1975_5926_9_OCSVM_RBF_0,01_scale;0.9451;0.9912;0.9670;0.0099
Terrorism_VAE_1975_5926_9_OCSVM_RBF_0,02_scale;0.9753;0.9777;0.9764;0.0161
Terrorism_VAE_1975_5926_9_OCSVM_RBF_0,03_scale;0.9826;0.9648;0.9735;0.0221
Terrorism_VAE_1975_5926_9_OCSVM_RBF_0,04_scale;0.9880;0.9537;0.9705;0.0277
Terrorism_VAE_1975_5926_9_OCSVM_RBF_0,05_scale;0.9909;0.9422;0.9659;0.0339
Terrorism_VAE_1975_5926_9_OCSVM_RBF_0,06_scale;0.9921;0.9318;0.9610;0.0419
Terrorism_VAE_1975_5926_9_OCSVM_RBF_0,07_scale;0.9933;0.9195;0.9549;0.0476
Terrorism_VAE_1975_5926_9_OCSVM_RBF_0,08_scale;0.9942;0.9089;0.9496;0.0517
Terrorism_VAE_1975_5926_9_OCSVM_RBF_0,09_scale;0.9948;0.8979;0.9438;0.0575
Terrorism_VAE_1975_5926_9_OCSVM_RBF_0,1_scale;0.9949;0.8868;0.9377;0.0678
Terrorism_VAE_1975_5926_9_OCSVM_RBF_0,2_scale;0.9967;0.7656;0.8659;0.1266
Terrorism_VAE_1975_5926_9_OCSVM_RBF_0,3_scale;0.9975;0.6568;0.7920;0.1867
Terrorism_VAE_1975_5926_9_OCSVM_RBF_0,4_scale;0.9979;0.5577;0.7154;0.2401
Terrorism_VAE_1975_5926_9_OCSVM_RBF_0,5_scale;0.9979;0.4614;0.6310;0.2963
Terrorism_VAE_1975_5926_9_OCSVM_RBF_0,6_scale;0.9979;0.3702;0.5400;0.3574
Terrorism_VAE_1975_5926_9_OCSVM_RBF_0,7_scale;0.9979;0.2811;0.4385;0.4043
Terrorism_VAE_1975_5926_9_OCSVM_RBF_0,8_scale;0.9985;0.1902;0.3193;0.4416
Terrorism_VAE_1975_5926_9_OCSVM_RBF_0,9_scale;0.9988;0.0942;0.1721;0.4698
Terrorism_VAE_1975_5926_10_OCSVM_RBF_0,0001_scale;0.9076;0.9960;0.9494;0.0057
Terrorism_VAE_1975_5926_10_OCSVM_RBF_0,0005_scale;0.9083;0.9964;0.9499;0.0052
Terrorism_VAE_1975_5926_10_OCSVM_RBF_0,001_scale;0.9082;0.9964;0.9499;0.0054
Terrorism_VAE_1975_5926_10_OCSVM_RBF_0,005_scale;0.9410;0.9941;0.9667;0.0078
Terrorism_VAE_1975_5926_10_OCSVM_RBF_0,01_scale;0.9644;0.9876;0.9758;0.0103
Terrorism_VAE_1975_5926_10_OCSVM_RBF_0,02_scale;0.9806;0.9728;0.9767;0.0172
Terrorism_VAE_1975_5926_10_OCSVM_RBF_0,03_scale;0.9863;0.9603;0.9731;0.0221
