Parameters;Precisao;Revocacao;F1-Score;Tempo
Hospital_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6007;0.9991;0.7492;0.0045
Hospital_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6003;0.9991;0.7488;0.0041
Hospital_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.5999;0.9991;0.7486;0.0043
Hospital_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.7709;0.9965;0.8683;0.0069
Hospital_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.8710;0.9941;0.9283;0.0108
Hospital_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9426;0.9851;0.9633;0.0164
Hospital_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9580;0.9744;0.9661;0.0227
Hospital_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9650;0.9629;0.9640;0.0284
Hospital_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9688;0.9515;0.9601;0.0352
Hospital_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9715;0.9418;0.9564;0.0438
Hospital_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9740;0.9302;0.9516;0.0497
Hospital_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9761;0.9204;0.9474;0.0548
Hospital_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9772;0.9104;0.9426;0.0591
Hospital_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9782;0.8998;0.9373;0.0686
Hospital_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9852;0.7961;0.8806;0.1285
Hospital_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9878;0.6944;0.8155;0.1873
Hospital_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9893;0.5995;0.7465;0.2466
Hospital_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9904;0.5029;0.6670;0.3029
Hospital_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9911;0.4104;0.5804;0.3715
Hospital_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9918;0.3142;0.4771;0.4186
Hospital_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9929;0.2099;0.3464;0.4581
Hospital_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9914;0.1034;0.1871;0.4951
Hospital_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.6027;0.9992;0.7514;0.0043
Hospital_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.6024;0.9992;0.7512;0.0041
Hospital_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.6025;0.9992;0.7512;0.0038
Hospital_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.7659;0.9960;0.8639;0.0068
Hospital_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.8821;0.9930;0.9341;0.0101
Hospital_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9393;0.9842;0.9612;0.0159
Hospital_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9562;0.9739;0.9650;0.0220
Hospital_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9628;0.9633;0.9631;0.0297
Hospital_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9661;0.9518;0.9588;0.0340
Hospital_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9691;0.9407;0.9547;0.0430
Hospital_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9714;0.9297;0.9501;0.0482
Hospital_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9729;0.9200;0.9457;0.0532
Hospital_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9747;0.9094;0.9409;0.0598
Hospital_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9763;0.8972;0.9350;0.0716
Hospital_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9834;0.7914;0.8770;0.1284
Hospital_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9865;0.6942;0.8149;0.1875
Hospital_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9888;0.5998;0.7467;0.2471
Hospital_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9897;0.5031;0.6671;0.3045
Hospital_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9912;0.4052;0.5752;0.3692
Hospital_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9926;0.3107;0.4732;0.4184
Hospital_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9933;0.2109;0.3478;0.4593
Hospital_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9946;0.1045;0.1891;0.4943
Hospital_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.5423;0.9989;0.7028;0.0047
Hospital_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.5427;0.9995;0.7033;0.0041
Hospital_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.5426;0.9994;0.7032;0.0042
Hospital_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.6569;0.9974;0.7913;0.0070
Hospital_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.8183;0.9942;0.8975;0.0099
Hospital_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.9268;0.9854;0.9551;0.0164
Hospital_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.9492;0.9767;0.9628;0.0226
Hospital_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.9585;0.9691;0.9637;0.0292
Hospital_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.9640;0.9598;0.9619;0.0347
Hospital_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.9679;0.9502;0.9589;0.0442
Hospital_VAE_2000_6000_6_OCSVM_RBF_0,07_scale;0.9710;0.9403;0.9554;0.0496
Hospital_VAE_2000_6000_6_OCSVM_RBF_0,08_scale;0.9729;0.9320;0.9520;0.0544
Hospital_VAE_2000_6000_6_OCSVM_RBF_0,09_scale;0.9750;0.9230;0.9483;0.0617
Hospital_VAE_2000_6000_6_OCSVM_RBF_0,1_scale;0.9766;0.9120;0.9431;0.0677
Hospital_VAE_2000_6000_6_OCSVM_RBF_0,2_scale;0.9848;0.8065;0.8868;0.1307
Hospital_VAE_2000_6000_6_OCSVM_RBF_0,3_scale;0.9883;0.7041;0.8224;0.1903
Hospital_VAE_2000_6000_6_OCSVM_RBF_0,4_scale;0.9898;0.6037;0.7499;0.2488
Hospital_VAE_2000_6000_6_OCSVM_RBF_0,5_scale;0.9912;0.5040;0.6682;0.3014
Hospital_VAE_2000_6000_6_OCSVM_RBF_0,6_scale;0.9919;0.4098;0.5798;0.3722
Hospital_VAE_2000_6000_6_OCSVM_RBF_0,7_scale;0.9915;0.3132;0.4759;0.4209
Hospital_VAE_2000_6000_6_OCSVM_RBF_0,8_scale;0.9917;0.2127;0.3502;0.4592
Hospital_VAE_2000_6000_6_OCSVM_RBF_0,9_scale;0.9930;0.1065;0.1923;0.5038
Hospital_VAE_2000_6000_7_OCSVM_RBF_0,0001_scale;0.5534;0.9989;0.7120;0.0047
Hospital_VAE_2000_6000_7_OCSVM_RBF_0,0005_scale;0.5532;0.9992;0.7119;0.0039
Hospital_VAE_2000_6000_7_OCSVM_RBF_0,001_scale;0.5531;0.9992;0.7118;0.0040
Hospital_VAE_2000_6000_7_OCSVM_RBF_0,005_scale;0.6897;0.9968;0.8140;0.0068
Hospital_VAE_2000_6000_7_OCSVM_RBF_0,01_scale;0.8350;0.9939;0.9072;0.0099
Hospital_VAE_2000_6000_7_OCSVM_RBF_0,02_scale;0.9356;0.9860;0.9601;0.0169
Hospital_VAE_2000_6000_7_OCSVM_RBF_0,03_scale;0.9551;0.9750;0.9649;0.0236
Hospital_VAE_2000_6000_7_OCSVM_RBF_0,04_scale;0.9619;0.9654;0.9636;0.0296
Hospital_VAE_2000_6000_7_OCSVM_RBF_0,05_scale;0.9668;0.9562;0.9615;0.0356
Hospital_VAE_2000_6000_7_OCSVM_RBF_0,06_scale;0.9706;0.9454;0.9578;0.0472
Hospital_VAE_2000_6000_7_OCSVM_RBF_0,07_scale;0.9733;0.9354;0.9539;0.0499
